Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2532236,1081827E,true,Rx,0,8,21,8F,00,00,00,00,00,00,
2534568,1081827E,true,Rx,0,8,22,8F,00,00,00,00,00,00,
2534048,108182FE,true,Tx,0,8,03,93,00,00,00,00,00,00,
2535341,108182FE,true,Tx,0,8,04,93,00,00,00,00,00,00,
2536900,1081827E,true,Rx,0,8,23,8F,00,00,00,00,00,00,
2536594,108182FE,true,Tx,0,8,05,93,00,00,00,00,00,00,
2537814,108182FE,true,Tx,0,8,06,93,00,00,00,00,00,00,
2539223,1081827E,true,Rx,0,8,24,8F,00,00,00,00,00,00,
2539080,108182FE,true,Tx,0,8,07,93,00,00,00,00,00,00,
2540279,108182FE,true,Tx,0,8,08,93,00,00,00,00,00,00,
2541517,1081827E,true,Rx,0,8,25,8F,00,00,00,00,00,00,
2541494,108182FE,true,Tx,0,8,09,93,00,00,00,00,00,00,
2542674,108182FE,true,Tx,0,8,0A,93,00,00,00,00,00,00,
2543860,1081827E,true,Rx,0,8,26,8F,00,00,00,00,00,00,
2544401,108182FE,true,Tx,0,8,0B,93,00,00,00,00,00,00,
2546167,1081827E,true,Rx,0,8,27,8F,00,00,00,00,00,00,
2546010,108182FE,true,Tx,0,8,0C,93,00,00,00,00,00,00,
2547259,108182FE,true,Tx,0,8,0D,93,00,00,00,00,00,00,
2548455,1081827E,true,Rx,0,8,28,8F,00,00,00,00,00,00,
2548571,108182FE,true,Tx,0,8,0E,93,00,00,00,00,00,00,
2549847,108182FE,true,Tx,0,8,0F,93,00,00,00,00,00,00,
2550769,1081827E,true,Rx,0,8,29,8F,00,00,00,00,00,00,
2551090,108182FE,true,Tx,0,8,00,94,00,00,00,00,00,00,
2552305,108182FE,true,Tx,0,8,01,94,00,00,00,00,00,00,
2553127,1081827E,true,Rx,0,8,2A,8F,00,00,00,00,00,00,
2553517,108182FE,true,Tx,0,8,02,94,00,00,00,00,00,00,
2554718,108182FE,true,Tx,0,8,03,94,00,00,00,00,00,00,
2555455,1081827E,true,Rx,0,8,2B,8F,00,00,00,00,00,00,
2556060,108182FE,true,Tx,0,8,04,94,00,00,00,00,00,00,
2557732,1081827E,true,Rx,0,8,2C,8F,00,00,00,00,00,00,
2557350,108182FE,true,Tx,0,8,05,94,00,00,00,00,00,00,
2558633,108182FE,true,Tx,0,8,06,94,00,00,00,00,00,00,
2560044,1081827E,true,Rx,0,8,2D,8F,00,00,00,00,00,00,
2559972,108182FE,true,Tx,0,8,07,94,00,00,00,00,00,00,
2561597,108182FE,true,Tx,0,8,08,94,00,00,00,00,00,00,
2562419,1081827E,true,Rx,0,8,2E,8F,00,00,00,00,00,00,
2562856,108182FE,true,Tx,0,8,09,94,00,00,00,00,00,00,
2564149,108182FE,true,Tx,0,8,0A,94,00,00,00,00,00,00,
2564713,1081827E,true,Rx,0,8,2F,8F,00,00,00,00,00,00,
2565394,108182FE,true,Tx,0,8,0B,94,00,00,00,00,00,00,
2567067,1081827E,true,Rx,0,8,20,90,00,00,00,00,00,00,
2566618,108182FE,true,Tx,0,8,0C,94,00,00,00,00,00,00,
2567822,108182FE,true,Tx,0,8,0D,94,00,00,00,00,00,00,
2569419,1081827E,true,Rx,0,8,21,90,00,00,00,00,00,00,
2569057,108182FE,true,Tx,0,8,0E,94,00,00,00,00,00,00,
2570273,108182FE,true,Tx,0,8,0F,94,00,00,00,00,00,00,
2571687,1081827E,true,Rx,0,8,22,90,00,00,00,00,00,00,
2572865,108182FE,true,Tx,0,8,00,95,00,00,00,00,00,00,
2574029,1081827E,true,Rx,0,8,23,90,00,00,00,00,00,00,
2574226,108182FE,true,Tx,0,8,01,95,00,00,00,00,00,00,
2575657,108182FE,true,Tx,0,8,02,95,00,00,00,00,00,00,
2576424,1081827E,true,Rx,0,8,24,90,00,00,00,00,00,00,
2577378,108182FE,true,Tx,0,8,03,95,00,00,00,00,00,00,
2578653,1081827E,true,Rx,0,8,25,90,00,00,00,00,00,00,
2579950,108182FE,true,Tx,0,8,04,95,00,00,00,00,00,00,
2580998,1081827E,true,Rx,0,8,26,90,00,00,00,00,00,00,
2581317,108182FE,true,Tx,0,8,05,95,00,00,00,00,00,00,
2582577,108182FE,true,Tx,0,8,06,95,00,00,00,00,00,00,
2583323,1081827E,true,Rx,0,8,27,90,00,00,00,00,00,00,
2583857,108182FE,true,Tx,0,8,07,95,00,00,00,00,00,00,
2585648,1081827E,true,Rx,0,8,28,90,00,00,00,00,00,00,
2585120,108182FE,true,Tx,0,8,08,95,00,00,00,00,00,00,
2586446,108182FE,true,Tx,0,8,09,95,00,00,00,00,00,00,
2587979,1081827E,true,Rx,0,8,29,90,00,00,00,00,00,00,
2587685,108182FE,true,Tx,0,8,0A,95,00,00,00,00,00,00,
2588938,108182FE,true,Tx,0,8,0B,95,00,00,00,00,00,00,
2590281,1081827E,true,Rx,0,8,2A,90,00,00,00,00,00,00,
2590207,108182FE,true,Tx,0,8,0C,95,00,00,00,00,00,00,
2591439,108182FE,true,Tx,0,8,0D,95,00,00,00,00,00,00,
2592600,1081827E,true,Rx,0,8,2B,90,00,00,00,00,00,00,
2592725,108182FE,true,Tx,0,8,0E,95,00,00,00,00,00,00,
2594944,1081827E,true,Rx,0,8,2C,90,00,00,00,00,00,00,
2594506,108182FE,true,Tx,0,8,0F,95,00,00,00,00,00,00,
2595936,108182FE,true,Tx,0,8,00,96,00,00,00,00,00,00,
2597275,1081827E,true,Rx,0,8,2D,90,00,00,00,00,00,00,
2597256,108182FE,true,Tx,0,8,01,96,00,00,00,00,00,00,
2598486,108182FE,true,Tx,0,8,02,96,00,00,00,00,00,00,
2599608,1081827E,true,Rx,0,8,2E,90,00,00,00,00,00,00,
2599757,108182FE,true,Tx,0,8,03,96,00,00,00,00,00,00,
2601100,108182FE,true,Tx,0,8,04,96,00,00,00,00,00,00,
2601983,1081827E,true,Rx,0,8,2F,90,00,00,00,00,00,00,
2602333,108182FE,true,Tx,0,8,05,96,00,00,00,00,00,00,
2603558,108182FE,true,Tx,0,8,06,96,00,00,00,00,00,00,
2604292,1081827E,true,Rx,0,8,20,91,00,00,00,00,00,00,
2604748,108182FE,true,Tx,0,8,07,96,00,00,00,00,00,00,
2606589,1081827E,true,Rx,0,8,21,91,00,00,00,00,00,00,
2606041,108182FE,true,Tx,0,8,08,96,00,00,00,00,00,00,
2607329,108182FE,true,Tx,0,8,09,96,00,00,00,00,00,00,
2608906,1081827E,true,Rx,0,8,22,91,00,00,00,00,00,00,
2608714,108182FE,true,Tx,0,8,0A,96,00,00,00,00,00,00,
2610207,108182FE,true,Tx,0,8,0B,96,00,00,00,00,00,00,
2611205,1081827E,true,Rx,0,8,23,91,00,00,00,00,00,00,
2611791,108182FE,true,Tx,0,8,0C,96,00,00,00,00,00,00,
2613534,1081827E,true,Rx,0,8,24,91,00,00,00,00,00,00,
2613109,108182FE,true,Tx,0,8,0D,96,00,00,00,00,00,00,
2614445,108182FE,true,Tx,0,8,0E,96,00,00,00,00,00,00,
2615842,1081827E,true,Rx,0,8,25,91,00,00,00,00,00,00,
2615731,108182FE,true,Tx,0,8,0F,96,00,00,00,00,00,00,
2617019,108182FE,true,Tx,0,8,00,97,00,00,00,00,00,00,
2618154,1081827E,true,Rx,0,8,26,91,00,00,00,00,00,00,
2618320,108182FE,true,Tx,0,8,01,97,00,00,00,00,00,00,
2619625,108182FE,true,Tx,0,8,02,97,00,00,00,00,00,00,
2620512,1081827E,true,Rx,0,8,27,91,00,00,00,00,00,00,
2622765,1081827E,true,Rx,0,8,28,91,00,00,00,00,00,00,
2622254,108182FE,true,Tx,0,8,03,97,00,00,00,00,00,00,
2623941,1081827E,true,Rx,0,8,29,91,00,00,00,00,00,00,
2623664,108182FE,true,Tx,0,8,04,97,00,00,00,00,00,00,
2624952,108182FE,true,Tx,0,8,05,97,00,00,00,00,00,00,
2626236,108182FE,true,Tx,0,8,06,97,00,00,00,00,00,00,
2627429,1081827E,true,Rx,0,8,2A,91,00,00,00,00,00,00,
2628360,108182FE,true,Tx,0,8,07,97,00,00,00,00,00,00,
2629734,1081827E,true,Rx,0,8,2B,91,00,00,00,00,00,00,
2629845,108182FE,true,Tx,0,8,08,97,00,00,00,00,00,00,
2630882,1081827E,true,Rx,0,8,2C,91,00,00,00,00,00,00,
2631288,108182FE,true,Tx,0,8,09,97,00,00,00,00,00,00,
2632632,108182FE,true,Tx,0,8,0A,97,00,00,00,00,00,00,
2634421,1081827E,true,Rx,0,8,2D,91,00,00,00,00,00,00,
2634045,108182FE,true,Tx,0,8,0B,97,00,00,00,00,00,00,
2635470,108182FE,true,Tx,0,8,0C,97,00,00,00,00,00,00,
2636647,1081827E,true,Rx,0,8,2E,91,00,00,00,00,00,00,
2636875,108182FE,true,Tx,0,8,0D,97,00,00,00,00,00,00,
2638186,108182FE,true,Tx,0,8,0E,97,00,00,00,00,00,00,
2638982,1081827E,true,Rx,0,8,2F,91,00,00,00,00,00,00,
2639510,108182FE,true,Tx,0,8,0F,97,00,00,00,00,00,00,
2641336,1081827E,true,Rx,0,8,20,92,00,00,00,00,00,00,
2640874,108182FE,true,Tx,0,8,00,98,00,00,00,00,00,00,
2642309,108182FE,true,Tx,0,8,01,98,00,00,00,00,00,00,
2643651,1081827E,true,Rx,0,8,21,92,00,00,00,00,00,00,
2644805,1081827E,true,Rx,0,8,22,92,00,00,00,00,00,00,
2644438,108182FE,true,Tx,0,8,02,98,00,00,00,00,00,00,
2646298,108182FE,true,Tx,0,8,03,98,00,00,00,00,00,00,
2647699,108182FE,true,Tx,0,8,04,98,00,00,00,00,00,00,
2648278,1081827E,true,Rx,0,8,23,92,00,00,00,00,00,00,
2649063,108182FE,true,Tx,0,8,05,98,00,00,00,00,00,00,
2650614,1081827E,true,Rx,0,8,24,92,00,00,00,00,00,00,
2650343,108182FE,true,Tx,0,8,06,98,00,00,00,00,00,00,
2651641,108182FE,true,Tx,0,8,07,98,00,00,00,00,00,00,
2652924,1081827E,true,Rx,0,8,25,92,00,00,00,00,00,00,
2652883,108182FE,true,Tx,0,8,08,98,00,00,00,00,00,00,
2654092,1081827E,true,Rx,0,8,26,92,00,00,00,00,00,00,
2654102,108182FE,true,Tx,0,8,09,98,00,00,00,00,00,00,
2655338,108182FE,true,Tx,0,8,0A,98,00,00,00,00,00,00,
2656505,108182FE,true,Tx,0,8,0B,98,00,00,00,00,00,00,
2657552,1081827E,true,Rx,0,8,27,92,00,00,00,00,00,00,
2657691,108182FE,true,Tx,0,8,0C,98,00,00,00,00,00,00,
2658913,108182FE,true,Tx,0,8,0D,98,00,00,00,00,00,00,
2659855,1081827E,true,Rx,0,8,28,92,00,00,00,00,00,00,
2660739,108182FE,true,Tx,0,8,0E,98,00,00,00,00,00,00,
2662193,1081827E,true,Rx,0,8,29,92,00,00,00,00,00,00,
2662096,108182FE,true,Tx,0,8,0F,98,00,00,00,00,00,00,
2663409,108182FE,true,Tx,0,8,00,99,00,00,00,00,00,00,
2664687,108182FE,true,Tx,0,8,01,99,00,00,00,00,00,00,
2665640,1081827E,true,Rx,0,8,2A,92,00,00,00,00,00,00,
2665938,108182FE,true,Tx,0,8,02,99,00,00,00,00,00,00,
2667169,108182FE,true,Tx,0,8,03,99,00,00,00,00,00,00,
2667982,1081827E,true,Rx,0,8,2B,92,00,00,00,00,00,00,
2668414,108182FE,true,Tx,0,8,04,99,00,00,00,00,00,00,
2669668,108182FE,true,Tx,0,8,05,99,00,00,00,00,00,00,
2670317,1081827E,true,Rx,0,8,2C,92,00,00,00,00,00,00,
2670907,108182FE,true,Tx,0,8,06,99,00,00,00,00,00,00,
2672635,1081827E,true,Rx,0,8,2D,92,00,00,00,00,00,00,
2672164,108182FE,true,Tx,0,8,07,99,00,00,00,00,00,00,
2673361,108182FE,true,Tx,0,8,08,99,00,00,00,00,00,00,
2674997,1081827E,true,Rx,0,8,2E,92,00,00,00,00,00,00,
2674782,108182FE,true,Tx,0,8,09,99,00,00,00,00,00,00,
2676348,108182FE,true,Tx,0,8,0A,99,00,00,00,00,00,00,
2677318,1081827E,true,Rx,0,8,2F,92,00,00,00,00,00,00,
2678257,108182FE,true,Tx,0,8,0B,99,00,00,00,00,00,00,
2679578,1081827E,true,Rx,0,8,20,93,00,00,00,00,00,00,
2679665,108182FE,true,Tx,0,8,0C,99,00,00,00,00,00,00,
2680869,108182FE,true,Tx,0,8,0D,99,00,00,00,00,00,00,
2681924,1081827E,true,Rx,0,8,21,93,00,00,00,00,00,00,
2682075,108182FE,true,Tx,0,8,0E,99,00,00,00,00,00,00,
2683535,108182FE,true,Tx,0,8,0F,99,00,00,00,00,00,00,
2684260,1081827E,true,Rx,0,8,22,93,00,00,00,00,00,00,
2684785,108182FE,true,Tx,0,8,00,9A,00,00,00,00,00,00,
2686027,108182FE,true,Tx,0,8,01,9A,00,00,00,00,00,00,
2686585,1081827E,true,Rx,0,8,23,93,00,00,00,00,00,00,
2687208,108182FE,true,Tx,0,8,02,9A,00,00,00,00,00,00,
2688861,1081827E,true,Rx,0,8,24,93,00,00,00,00,00,00,
2688384,108182FE,true,Tx,0,8,03,9A,00,00,00,00,00,00,
2689576,108182FE,true,Tx,0,8,04,9A,00,00,00,00,00,00,
2691209,1081827E,true,Rx,0,8,25,93,00,00,00,00,00,00,
2690948,108182FE,true,Tx,0,8,05,9A,00,00,00,00,00,00,
2692250,108182FE,true,Tx,0,8,06,9A,00,00,00,00,00,00,
2693527,1081827E,true,Rx,0,8,26,93,00,00,00,00,00,00,
2693895,108182FE,true,Tx,0,8,07,9A,00,00,00,00,00,00,
2695805,1081827E,true,Rx,0,8,27,93,00,00,00,00,00,00,
2695485,108182FE,true,Tx,0,8,08,9A,00,00,00,00,00,00,
2696893,108182FE,true,Tx,0,8,09,9A,00,00,00,00,00,00,
2698145,1081827E,true,Rx,0,8,28,93,00,00,00,00,00,00,
2698111,108182FE,true,Tx,0,8,0A,9A,00,00,00,00,00,00,
2699288,108182FE,true,Tx,0,8,0B,9A,00,00,00,00,00,00,
2700463,1081827E,true,Rx,0,8,29,93,00,00,00,00,00,00,
2700450,108182FE,true,Tx,0,8,0C,9A,00,00,00,00,00,00,
2701603,108182FE,true,Tx,0,8,0D,9A,00,00,00,00,00,00,
2702753,1081827E,true,Rx,0,8,2A,93,00,00,00,00,00,00,
2702755,108182FE,true,Tx,0,8,0E,9A,00,00,00,00,00,00,
2703905,108182FE,true,Tx,0,8,0F,9A,00,00,00,00,00,00,
2705089,1081827E,true,Rx,0,8,2B,93,00,00,00,00,00,00,
2705083,108182FE,true,Tx,0,8,00,9B,00,00,00,00,00,00,
2706420,108182FE,true,Tx,0,8,01,9B,00,00,00,00,00,00,
2707421,1081827E,true,Rx,0,8,2C,93,00,00,00,00,00,00,
2707785,108182FE,true,Tx,0,8,02,9B,00,00,00,00,00,00,
2709749,1081827E,true,Rx,0,8,2D,93,00,00,00,00,00,00,
2709250,108182FE,true,Tx,0,8,03,9B,00,00,00,00,00,00,
2710916,108182FE,true,Tx,0,8,04,9B,00,00,00,00,00,00,
2712032,1081827E,true,Rx,0,8,2E,93,00,00,00,00,00,00,
2712193,108182FE,true,Tx,0,8,05,9B,00,00,00,00,00,00,
2713395,108182FE,true,Tx,0,8,06,9B,00,00,00,00,00,00,
2714415,1081827E,true,Rx,0,8,2F,93,00,00,00,00,00,00,
2714589,108182FE,true,Tx,0,8,07,9B,00,00,00,00,00,00,
2715773,108182FE,true,Tx,0,8,08,9B,00,00,00,00,00,00,
2716748,1081827E,true,Rx,0,8,20,94,00,00,00,00,00,00,
2716942,108182FE,true,Tx,0,8,09,9B,00,00,00,00,00,00,
2718097,108182FE,true,Tx,0,8,0A,9B,00,00,00,00,00,00,
2719090,1081827E,true,Rx,0,8,21,94,00,00,00,00,00,00,
2721433,1081827E,true,Rx,0,8,22,94,00,00,00,00,00,00,
2723750,1081827E,true,Rx,0,8,23,94,00,00,00,00,00,00,
2726042,1081827E,true,Rx,0,8,24,94,00,00,00,00,00,00,
2728460,1081827E,true,Rx,0,8,25,94,00,00,00,00,00,00,
2732089,108182FE,true,Tx,0,8,0B,9B,00,00,00,00,00,00,
2733041,1081827E,true,Rx,0,8,26,94,00,00,00,00,00,00,
2733042,100011FE,true,Rx,0,8,00,02,00,00,00,00,00,00,
2733043,1081827E,true,Rx,0,8,27,94,00,00,00,00,00,00,
2736532,1081827E,true,Rx,0,8,28,94,00,00,00,00,00,00,
2738870,1081827E,true,Rx,0,8,29,94,00,00,00,00,00,00,
2741154,1081827E,true,Rx,0,8,2A,94,00,00,00,00,00,00,
2743529,1081827E,true,Rx,0,8,2B,94,00,00,00,00,00,00,
2745806,1081827E,true,Rx,0,8,2C,94,00,00,00,00,00,00,
2748153,1081827E,true,Rx,0,8,2D,94,00,00,00,00,00,00,
2748196,108182FE,true,Tx,0,8,0C,9B,00,00,00,00,00,00,
2749676,108182FE,true,Tx,0,8,0D,9B,00,00,00,00,00,00,
2750523,1081827E,true,Rx,0,8,2E,94,00,00,00,00,00,00,
2751069,108182FE,true,Tx,0,8,0E,9B,00,00,00,00,00,00,
2752811,1081827E,true,Rx,0,8,2F,94,00,00,00,00,00,00,
2752400,108182FE,true,Tx,0,8,0F,9B,00,00,00,00,00,00,
2753729,108182FE,true,Tx,0,8,00,9C,00,00,00,00,00,00,
2755153,1081827E,true,Rx,0,8,20,95,00,00,00,00,00,00,
2755173,108182FE,true,Tx,0,8,01,9C,00,00,00,00,00,00,
2756454,108182FE,true,Tx,0,8,02,9C,00,00,00,00,00,00,
2757460,1081827E,true,Rx,0,8,21,95,00,00,00,00,00,00,
2757925,108182FE,true,Tx,0,8,03,9C,00,00,00,00,00,00,
2759765,1081827E,true,Rx,0,8,22,95,00,00,00,00,00,00,
2759232,108182FE,true,Tx,0,8,04,9C,00,00,00,00,00,00,
2761052,108182FE,true,Tx,0,8,05,9C,00,00,00,00,00,00,
2762099,1081827E,true,Rx,0,8,23,95,00,00,00,00,00,00,
2762713,108182FE,true,Tx,0,8,06,9C,00,00,00,00,00,00,
2764459,1081827E,true,Rx,0,8,24,95,00,00,00,00,00,00,
2764371,108182FE,true,Tx,0,8,07,9C,00,00,00,00,00,00,
2766752,1081827E,true,Rx,0,8,25,95,00,00,00,00,00,00,
2768006,108182FE,true,Tx,0,8,08,9C,00,00,00,00,00,00,
2769041,1081827E,true,Rx,0,8,26,95,00,00,00,00,00,00,
2769380,108182FE,true,Tx,0,8,09,9C,00,00,00,00,00,00,
2770687,108182FE,true,Tx,0,8,0A,9C,00,00,00,00,00,00,
2771418,1081827E,true,Rx,0,8,27,95,00,00,00,00,00,00,
2771931,108182FE,true,Tx,0,8,0B,9C,00,00,00,00,00,00,
2773701,1081827E,true,Rx,0,8,28,95,00,00,00,00,00,00,
2773182,108182FE,true,Tx,0,8,0C,9C,00,00,00,00,00,00,
2774385,108182FE,true,Tx,0,8,0D,9C,00,00,00,00,00,00,
2775982,1081827E,true,Rx,0,8,29,95,00,00,00,00,00,00,
2775624,108182FE,true,Tx,0,8,0E,9C,00,00,00,00,00,00,
2777017,108182FE,true,Tx,0,8,0F,9C,00,00,00,00,00,00,
2778318,1081827E,true,Rx,0,8,2A,95,00,00,00,00,00,00,
2778295,108182FE,true,Tx,0,8,00,9D,00,00,00,00,00,00,
2779530,108182FE,true,Tx,0,8,01,9D,00,00,00,00,00,00,
2780640,1081827E,true,Rx,0,8,2B,95,00,00,00,00,00,00,
2780773,108182FE,true,Tx,0,8,02,9D,00,00,00,00,00,00,
2781937,108182FE,true,Tx,0,8,03,9D,00,00,00,00,00,00,
2782923,1081827E,true,Rx,0,8,2C,95,00,00,00,00,00,00,
2783170,108182FE,true,Tx,0,8,04,9D,00,00,00,00,00,00,
2784364,108182FE,true,Tx,0,8,05,9D,00,00,00,00,00,00,
2785265,1081827E,true,Rx,0,8,2D,95,00,00,00,00,00,00,
2785570,108182FE,true,Tx,0,8,06,9D,00,00,00,00,00,00,
2786740,108182FE,true,Tx,0,8,07,9D,00,00,00,00,00,00,
2787585,1081827E,true,Rx,0,8,2E,95,00,00,00,00,00,00,
2788059,108182FE,true,Tx,0,8,08,9D,00,00,00,00,00,00,
2789246,108182FE,true,Tx,0,8,09,9D,00,00,00,00,00,00,
2789920,1081827E,true,Rx,0,8,2F,95,00,00,00,00,00,00,
2790461,108182FE,true,Tx,0,8,0A,9D,00,00,00,00,00,00,
2791601,108182FE,true,Tx,0,8,0B,9D,00,00,00,00,00,00,
2792267,1081827E,true,Rx,0,8,20,96,00,00,00,00,00,00,
2792875,108182FE,true,Tx,0,8,0C,9D,00,00,00,00,00,00,
2794583,1081827E,true,Rx,0,8,21,96,00,00,00,00,00,00,
2794573,108182FE,true,Tx,0,8,0D,9D,00,00,00,00,00,00,
2796006,108182FE,true,Tx,0,8,0E,9D,00,00,00,00,00,00,
2796862,1081827E,true,Rx,0,8,22,96,00,00,00,00,00,00,
2797278,108182FE,true,Tx,0,8,0F,9D,00,00,00,00,00,00,
2798526,108182FE,true,Tx,0,8,00,9E,00,00,00,00,00,00,
2799204,1081827E,true,Rx,0,8,23,96,00,00,00,00,00,00,
2799757,108182FE,true,Tx,0,8,01,9E,00,00,00,00,00,00,
2801529,1081827E,true,Rx,0,8,24,96,00,00,00,00,00,00,
2801033,108182FE,true,Tx,0,8,02,9E,00,00,00,00,00,00,
2802330,108182FE,true,Tx,0,8,03,9E,00,00,00,00,00,00,
2803812,1081827E,true,Rx,0,8,25,96,00,00,00,00,00,00,
2803601,108182FE,true,Tx,0,8,04,9E,00,00,00,00,00,00,
2804884,108182FE,true,Tx,0,8,05,9E,00,00,00,00,00,00,
2806150,1081827E,true,Rx,0,8,26,96,00,00,00,00,00,00,
2806359,108182FE,true,Tx,0,8,06,9E,00,00,00,00,00,00,
2807651,108182FE,true,Tx,0,8,07,9E,00,00,00,00,00,00,
2808466,1081827E,true,Rx,0,8,27,96,00,00,00,00,00,00,
2808929,108182FE,true,Tx,0,8,08,9E,00,00,00,00,00,00,
2810783,1081827E,true,Rx,0,8,28,96,00,00,00,00,00,00,
2810621,108182FE,true,Tx,0,8,09,9E,00,00,00,00,00,00,
2811918,108182FE,true,Tx,0,8,0A,9E,00,00,00,00,00,00,
2813094,1081827E,true,Rx,0,8,29,96,00,00,00,00,00,00,
2813385,108182FE,true,Tx,0,8,0B,9E,00,00,00,00,00,00,
2814583,108182FE,true,Tx,0,8,0C,9E,00,00,00,00,00,00,
2815423,1081827E,true,Rx,0,8,2A,96,00,00,00,00,00,00,
2815809,108182FE,true,Tx,0,8,0D,9E,00,00,00,00,00,00,
2817079,108182FE,true,Tx,0,8,0E,9E,00,00,00,00,00,00,
2817751,1081827E,true,Rx,0,8,2B,96,00,00,00,00,00,00,
2818327,108182FE,true,Tx,0,8,0F,9E,00,00,00,00,00,00,
2820033,1081827E,true,Rx,0,8,2C,96,00,00,00,00,00,00,
2819545,108182FE,true,Tx,0,8,00,9F,00,00,00,00,00,00,
2820723,108182FE,true,Tx,0,8,01,9F,00,00,00,00,00,00,
2822461,1081827E,true,Rx,0,8,2D,96,00,00,00,00,00,00,
2822059,108182FE,true,Tx,0,8,02,9F,00,00,00,00,00,00,
2823368,108182FE,true,Tx,0,8,03,9F,00,00,00,00,00,00,
2824672,108182FE,true,Tx,0,8,04,9F,00,00,00,00,00,00,
2825871,1081827E,true,Rx,0,8,2E,96,00,00,00,00,00,00,
2825872,1081827E,true,Rx,0,8,2F,96,00,00,00,00,00,00,
2825912,108182FE,true,Tx,0,8,05,9F,00,00,00,00,00,00,
2827838,108182FE,true,Tx,0,8,06,9F,00,00,00,00,00,00,
2829423,1081827E,true,Rx,0,8,20,97,00,00,00,00,00,00,
2829173,108182FE,true,Tx,0,8,07,9F,00,00,00,00,00,00,
2830395,108182FE,true,Tx,0,8,08,9F,00,00,00,00,00,00,
2831691,1081827E,true,Rx,0,8,21,97,00,00,00,00,00,00,
2831642,108182FE,true,Tx,0,8,09,9F,00,00,00,00,00,00,
2832792,108182FE,true,Tx,0,8,0A,9F,00,00,00,00,00,00,
2833979,1081827E,true,Rx,0,8,22,97,00,00,00,00,00,00,
2833955,108182FE,true,Tx,0,8,0B,9F,00,00,00,00,00,00,
2835262,108182FE,true,Tx,0,8,0C,9F,00,00,00,00,00,00,
2836519,108182FE,true,Tx,0,8,0D,9F,00,00,00,00,00,00,
2837460,1081827E,true,Rx,0,8,23,97,00,00,00,00,00,00,
2837461,1081827E,true,Rx,0,8,24,97,00,00,00,00,00,00,
2837747,108182FE,true,Tx,0,8,0E,9F,00,00,00,00,00,00,
2838911,108182FE,true,Tx,0,8,0F,9F,00,00,00,00,00,00,
2840107,108182FE,true,Tx,0,8,00,A0,00,00,00,00,00,00,
2840930,1081827E,true,Rx,0,8,25,97,00,00,00,00,00,00,
2841310,108182FE,true,Tx,0,8,01,A0,00,00,00,00,00,00,
2842528,108182FE,true,Tx,0,8,02,A0,00,00,00,00,00,00,
2843229,1081827E,true,Rx,0,8,26,97,00,00,00,00,00,00,
2844094,108182FE,true,Tx,0,8,03,A0,00,00,00,00,00,00,
2845534,1081827E,true,Rx,0,8,27,97,00,00,00,00,00,00,
2845356,108182FE,true,Tx,0,8,04,A0,00,00,00,00,00,00,
2846586,108182FE,true,Tx,0,8,05,A0,00,00,00,00,00,00,
2847870,1081827E,true,Rx,0,8,28,97,00,00,00,00,00,00,
2847745,108182FE,true,Tx,0,8,06,A0,00,00,00,00,00,00,
2848914,108182FE,true,Tx,0,8,07,A0,00,00,00,00,00,00,
2850166,1081827E,true,Rx,0,8,29,97,00,00,00,00,00,00,
2850067,108182FE,true,Tx,0,8,08,A0,00,00,00,00,00,00,
2851213,108182FE,true,Tx,0,8,09,A0,00,00,00,00,00,00,
2852466,1081827E,true,Rx,0,8,2A,97,00,00,00,00,00,00,
2852313,108182FE,true,Tx,0,8,0A,A0,00,00,00,00,00,00,
2853442,108182FE,true,Tx,0,8,0B,A0,00,00,00,00,00,00,
2854826,1081827E,true,Rx,0,8,2B,97,00,00,00,00,00,00,
2854617,108182FE,true,Tx,0,8,0C,A0,00,00,00,00,00,00,
2855733,108182FE,true,Tx,0,8,0D,A0,00,00,00,00,00,00,
2857104,1081827E,true,Rx,0,8,2C,97,00,00,00,00,00,00,
2856953,108182FE,true,Tx,0,8,0E,A0,00,00,00,00,00,00,
2858212,108182FE,true,Tx,0,8,0F,A0,00,00,00,00,00,00,
2859425,1081827E,true,Rx,0,8,2D,97,00,00,00,00,00,00,
2859445,108182FE,true,Tx,0,8,00,A1,00,00,00,00,00,00,
2860870,108182FE,true,Tx,0,8,01,A1,00,00,00,00,00,00,
2861761,1081827E,true,Rx,0,8,2E,97,00,00,00,00,00,00,
2862158,108182FE,true,Tx,0,8,02,A1,00,00,00,00,00,00,
2863309,108182FE,true,Tx,0,8,03,A1,00,00,00,00,00,00,
2864105,1081827E,true,Rx,0,8,2F,97,00,00,00,00,00,00,
2864505,108182FE,true,Tx,0,8,04,A1,00,00,00,00,00,00,
2865621,108182FE,true,Tx,0,8,05,A1,00,00,00,00,00,00,
2866421,1081827E,true,Rx,0,8,20,98,00,00,00,00,00,00,
2866815,108182FE,true,Tx,0,8,06,A1,00,00,00,00,00,00,
2867905,108182FE,true,Tx,0,8,07,A1,00,00,00,00,00,00,
2868762,1081827E,true,Rx,0,8,21,98,00,00,00,00,00,00,
2869080,108182FE,true,Tx,0,8,08,A1,00,00,00,00,00,00,
2870167,108182FE,true,Tx,0,8,09,A1,00,00,00,00,00,00,
2871102,1081827E,true,Rx,0,8,22,98,00,00,00,00,00,00,
2871327,108182FE,true,Tx,0,8,0A,A1,00,00,00,00,00,00,
